Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,Proportion of Energy from Renewables,R&D Expenditure,Renewable Energy Patents,Innovation Index,GDP,Population,Government Policies,Renewable Energy Targets,Public-Private Partnerships in Energy,Energy Market Liberalization,Ease of Doing Business,Regulatory Quality,Political Stability,Control of Corruption,CO2 Emissions,Average Annual Temperature,Solar Irradiance,Wind Speed,Hydro Potential,Biomass Availability
Australia,2017,Geothermal,1643.901168,5007.678493,6519987462.0,10188.10454,482.7318285,0.4760511475,0.06312817702,702684495.3,88.56993134,1865373734.0,50,27.36946024,176347847907547,1193546281,1,0,0,0,32.66632439,2.892609549,9.591234619,8.50938691,514461.0603,-2.126595609,263.4859346,3.22042029,1.003701343,69.93322345
China,2016,Biomass,28742.82079,42865.94411,2969430078.0,965161.9566,691.561141,0.4996441798,0.2448146998,260949834.0,25.10053708,6092222380.0,699,30.96862415,42651624079716,389503566,1,1,1,1,54.95680419,5.093265053,9.271776735,0.9628618594,255964.0399,2.634936244,105.7561792,8.2360741,11.3486778,17.02755368
Brazil,2015,Geothermal,47341.46067,32522.69175,5757289006.0,898288.5103,34.87844563,0.2369615047,0.1071455221,566365973.3,86.62741659,2012083405.0,627,69.65875709,185160961109329,1464124174,0,0,1,0,44.43659475,8.094366086,4.105551823,8.814306987,270336.6964,10.96881552,137.3647589,4.264997948,56.75710588,31.38806841
France,2012,Geothermal,9844.109667,35605.55131,2807463322.0,339022.7632,177.9605537,0.1607541817,0.315570661,874856141.0,8.398234306,6693438100.0,573,20.65370516,44847300231450,1020038801,0,1,0,1,1.381338719,6.483983599,0.3453696239,5.954155537,770866.6729,32.36417934,173.5470306,12.19978586,23.41626154,22.38210596
India,2019,Wind,40114.20502,42258.68412,8983579591.0,796208.3707,530.9188276,0.6849489342,0.2887977927,601740386.4,96.5869385,9803222582.0,213,81.8010713,162481700000195,508347572,1,1,1,1,75.20537351,3.758015771,6.494282776,9.485720251,132334.6331,18.73082707,169.234982,12.28563717,86.0136566,7.583871013
France,2002,Biomass,4620.125357,26962.85016,1565456583.0,630784.1544,771.6614272,0.6979282878,0.1056705125,530450807.5,86.71921746,6512518689.0,371,35.31612473,141635633093754,314816287,1,1,1,0,27.22798062,7.291674118,5.606225691,7.913434144,695933.9236,12.28815275,188.7729331,14.06076787,60.80799469,96.85415582
Australia,2013,Solar,41873.26655,15923.79749,3981984488.0,849698.3377,628.6212765,0.5548465747,0.3967812479,580234199.8,84.31453055,6295895591.0,670,40.59915256,116207985503199,174707248,0,1,0,0,52.13901846,2.124623674,7.614914113,1.402723756,817150.2001,35.26687036,241.1389795,8.446381687,49.32362007,22.83678084
USA,2000,Wind,47525.79204,2422.644549,4864429703.0,474403.2861,279.8083703,0.5414077159,0.2773376134,272800997.8,62.95775875,3754010420.0,535,70.89046447,4899485018496,734035187,1,1,1,0,61.50971433,5.306590043,4.833007608,6.48608894,483448.4636,-1.88282199,137.5340409,8.340588396,74.18159685,89.65583412
Canada,2003,Hydro,41670.23605,4108.375193,1014525795.0,498778.393,846.1759059,0.708283724,0.467473627,51621035.63,57.0566345,2832908244.0,64,93.87340928,80100449157749,1370050255,1,0,0,1,74.63417154,4.724345793,5.71189928,1.695598196,847249.8703,12.98307035,283.1088724,3.274907066,75.86253002,21.14541705
Germany,2012,Hydro,86816.22112,18304.79317,4973143928.0,643333.922,258.4763497,0.9346166544,0.3262820108,717884106.5,89.78353463,9045183846.0,97,50.67356024,116061702370705,1100502004,0,1,1,1,5.941699088,9.529870759,5.337731155,1.976645881,932691.3378,5.223896849,214.2948898,14.62198863,16.13133963,31.11010847
India,2012,Hydro,52312.39204,23474.53338,5575420988.0,145191.2399,984.9766427,0.03984813659,0.1720390455,285051478.3,24.61634241,2800987689.0,464,43.52689505,189659721139892,125189639,0,0,0,0,32.58157933,9.854765086,5.473758432,2.073321244,515556.0319,9.423593572,197.6500479,0.6186199004,63.50007316,30.77061586
Canada,2002,Hydro,41231.82914,9191.445177,8936464532.0,201708.9836,58.21879581,0.6596539603,0.3996336255,353889404.1,51.44800879,3833289871.0,61,35.25519753,159505129774065,819102882,0,0,1,0,84.56393381,5.010498236,6.013614082,9.065725404,888831.4125,8.912257504,262.6729031,13.88500739,26.42845603,68.17257771
China,2021,Wind,14073.06156,27072.38923,8862572128.0,460026.9813,199.5505049,0.08585837061,0.4717933257,744759472.4,21.9886111,9468779535.0,968,70.53847573,84022609362149,1005285383,0,0,1,0,75.54650467,1.833290725,0.5687103305,0.6837759318,770248.2836,13.4861544,106.3680643,6.919596814,4.424650686,51.72751659
China,2011,Biomass,34903.30057,47428.17696,871630701.5,285170.7229,37.02976452,0.4789332222,0.42036588,436789663.1,89.08295879,7775879435.0,244,17.59700092,125148469265461,394026242,0,1,0,1,56.37757692,1.901837948,7.395279952,5.33433438,81961.59094,16.40738602,152.7139259,10.30828142,15.27908209,20.33110688
Canada,2002,Wind,19363.09485,3316.730467,3846614710.0,820594.7404,345.0108047,0.3650571022,0.1300762289,895787037.3,8.512509728,4436905572.0,762,95.68976869,14378859517806,321065419,1,1,1,0,22.0423697,7.368852067,8.760277645,1.198741466,695809.5053,33.03369445,103.1665337,8.053335875,3.581187302,40.93805644
Australia,2017,Geothermal,14890.69711,29498.09331,5410836284.0,346695.8238,497.9078768,0.05275563508,0.178459441,218162350.7,76.98313948,8789765309.0,505,5.170186947,168593810280715,1337829724,0,0,0,1,85.74413431,7.570936432,3.164770259,5.09189128,948507.9712,16.16374497,141.1665684,9.376527325,54.80177402,52.27095913
UK,2018,Biomass,71350.66391417445,32749.795456326905,1849768902.120566,685431.3204844495,959.324134536976,0.5827405782257353,0.391282365152669,52480568.376872,68.94996334595301,4492636575.89798,883,98.49983128182596,162646287350361,1082247144,0,1,0,0,93.39622243456812,2.7281664905271796,0.1845729747212976,0.7473182003264001,912091.3661235176,37.91998344261418,163.58325214144435,4.774776384566286,2.260807134286924,64.5470649013395
Japan,2009,Biomass,45112.27797,31762.94857,6129636954.0,862672.1382,403.6800865,0.1664246301,0.07163537105,163181294.4,41.05028234,9196397396.0,395,60.12199722,83293215838243,1030139459,1,1,0,1,76.4269432,7.909903879,5.789416084,7.709403158,468315.7627,33.77986396,219.690115,14.89685883,51.34203609,75.08857313
Germany,2017,Hydro,18036.57388,16805.54327,9262047354.0,121538.8951,111.3079545,0.8123031398,0.2102819213,268258887.5,11.10329535,8384827881.0,814,55.9785794,82024317133395,1123332271,0,0,1,0,47.94273077,4.630034281,4.428338889,1.953119101,977218.1752,25.20070136,108.8909889,2.291389114,39.46467944,15.86378626
Brazil,2009,Biomass,57512.66027,27822.98339,5664212577.0,443916.2648,361.3952711,0.3079139304,0.3826179274,844160631.7,76.74051535,1254552085.0,198,55.75361921,99948630378721,957421161,1,1,0,1,17.40733364,5.583065952,7.630014029,1.965349092,425759.1409,31.87667765,215.9411647,12.39639253,57.62855628,93.14360537
China,2019,Solar,78755.09375,36288.85625,5635218482.0,361977.0277,164.2807177,0.03220491423,0.1528106374,938864170.0,54.51773349,7342050242.0,711,12.84564128,132604064329803,979747287,1,1,1,0,70.43584928,6.993955858,3.161332587,4.000973497,858104.3245,13.22642603,254.0817023,1.180323957,73.55301661,94.12568836
Japan,2017,Geothermal,19784.69087,37863.91411,786499162.4,57189.50872,286.9593408,0.3427730817,0.4986136312,938392889.0,11.90667335,2418503472.0,870,86.61873015,32372608576593,538167988,1,1,0,1,22.01323045,8.733076929,4.577484506,2.2950021,244006.3642,2.339893153,261.1109172,5.809802141,40.33414132,25.93503567
France,2010,Biomass,46258.18787,42190.5063,7838325392.0,382612.2321,858.8879555,0.03546790877,0.2452690963,534015381.3,48.91075445,4038045836.0,12,63.11168308,191004260048758,1052323450,1,1,0,0,94.08701539,8.257052791,0.8660139907,6.988294898,7971.36514,27.80118337,221.2721631,6.706874839,68.01524314,22.44865629
China,2001,Wind,68403.70395,16017.62859,6007806161.0,352102.2653,371.3586222,0.1727288988,0.2417859564,743021012.1,49.69261694,7290532104.0,558,15.46866292,131369327585324,1401652814,1,0,0,0,0.6182728969,5.035430637,7.338883698,2.004757575,624864.4278,-0.1487076458,241.1443936,10.31428195,73.50428399,84.11724682
Russia,2020,Hydro,54157.62707,412.7012683,6394575201.0,140334.6542,289.9848395,0.01208912873,0.4615449525,287836553.6,58.91579108,1880145938.0,350,50.98420948,115366382929304,188910945,1,1,0,1,21.00405787,8.725400812,6.644411471,5.569240827,912903.2484,-9.348936222,156.6583523,1.321115921,63.30020629,77.08179972
Brazil,2008,Hydro,91477.99963,43518.34979,658230255.1,950485.7911,439.7428369,0.9271178142,0.3933783879,682972500.3,73.7896648,1398476819.0,606,3.446449256,80239947108272,1108238904,1,1,1,0,74.26691795,6.772781366,2.962174415,6.226263977,187395.9652,5.368249645,228.3181337,0.2515280557,35.74380026,40.17412108
Japan,2001,Biomass,88455.36416,48613.446,2397337940.0,797605.565,394.4139576,0.6734419987,0.4318394865,724137585.7,44.01565383,8025532471.0,971,45.03725765,86186078399313,1349993012,0,0,0,1,76.57884182,2.238031029,3.445533008,1.809156372,38853.39399,35.27749505,127.760701,3.298589918,19.28759742,89.31903894
Russia,2011,Solar,45962.25044,36452.55166,2622612189.0,915588.4833,90.57613849,0.3552087535,0.25725401,412036373.5,56.69298029,8059889587.0,135,56.61178522,121276028070906,595815194,0,0,0,1,53.4211731,8.338385646,3.482412181,0.7600165,131025.5819,14.56902953,295.3962319,6.089141784,16.43717233,25.37930122
Brazil,2006,Solar,18920.57114,3391.263545,1802571791.0,10294.90254,433.6060969,0.7809989791,0.1859459775,833241509.3,3.842294218,8690687922.0,479,77.50096849,180362824536189,51843810,1,0,1,0,20.36399458,9.570731114,4.780737068,9.116785263,427607.348,28.61109975,230.4497557,11.97568834,15.5686998,63.36940244
Japan,2007,Biomass,17099.68092,44875.68976,3127058515.0,67863.61101,775.3252235,0.3605800605,0.2231948607,696189141.8,95.4077279,6650406269.0,192,46.78569798,116059163889347,725323957,1,1,0,0,90.69498556,6.624739321,7.5011651,4.346183301,765067.4882,-0.6217272115,111.9979391,2.744402866,93.09287941,72.93371434
Canada,2006,Biomass,86100.71323,14247.80636,7503002241.0,478073.5866,610.6080552,0.1233159888,0.4809833268,978949028.1,70.98386222,213181461.3,541,29.97155362,48170178326126,219321714,0,0,0,1,5.237352765,6.268298355,9.148442316,1.706022803,375663.283,36.55595308,131.8941262,7.307915607,71.1221351,29.83463721
USA,2010,Wind,47705.16367,22511.01973,5445355961.0,506138.8931,650.8782445,0.4091886343,0.2292053569,156508403.7,9.538890405,7671805760.0,366,9.198955528,20565216337823,427138256,0,0,1,0,24.68237884,8.623545601,5.72817488,3.92782553,861927.9478,37.99088296,140.5500772,10.01824119,90.32839991,44.19035446
Australia,2001,Biomass,32851.79558,18941.40517,3611636119.0,764824.5085,860.2027646,0.7316994969,0.2812513437,204373271.1,13.47420532,2172746089.0,750,89.74640654,19078093507002,1202436517,1,0,0,1,25.8371563,1.920238496,7.51165609,5.909146562,301038.0111,-2.471202957,176.0429961,13.20484304,40.85617819,50.66207531
France,2021,Wind,92544.92505,40990.93997,8762458350.0,73010.20044,278.9004882,0.4276555992,0.4789673527,685802339.4,85.49706188,2491917380.0,722,20.57298575,15853282720401,64765463,1,1,1,0,54.33991589,4.062595085,7.830831667,0.2083670901,648657.4058,20.33145649,160.5153334,8.070461919,39.12932605,41.92935226
Brazil,2002,Biomass,57269.40279,9007.118938,7093886232.0,502751.5791,909.3480232,0.936838604,0.4823063844,188063312.3,13.5012649,2954474790.0,515,3.91381309,125269232393716,577091935,1,0,1,0,75.74412346,8.597083742,3.600085454,3.91115995,296849.1726,2.314899473,263.3988239,1.085334065,18.98357249,77.35176622
Brazil,2015,Hydro,25015.99174,22730.42815,55932250.18,226284.3271,336.1028785,0.3507519354,0.2212173844,247770713.7,6.726843778,3191540493.0,359,69.96055893,15209088423576,1144139237,1,0,0,0,15.78686789,1.274176822,4.624636344,3.803665005,618954.6784,-1.230526148,229.1207093,2.095355659,84.42305035,3.409152468
USA,2003,Geothermal,66115.13292,42206.14074,2365119297.0,177550.7005,68.29212772,0.5229180565,0.3619240377,639589256.3,52.32846317,4219780102.0,321,72.62940801,146896786022901,1256405746,1,1,1,0,0.8985110515,1.627554228,5.984025883,1.705912004,324744.3841,22.29860124,193.0292798,0.5573760809,84.93183765,36.88055861
Germany,2009,Geothermal,39743.39126,15778.71297,5503677682.0,667195.9228,111.508294,0.5279510963,0.4183911578,431843562.4,78.75068685,9398667073.0,368,23.05642135,160337695350917,763302953,1,1,1,1,92.87278708,6.633505869,7.701844847,3.461422428,227511.0689,3.445699216,219.847851,0.8113633367,93.17388397,45.73474727
Canada,2011,Hydro,46271.52007,49974.25842,7665102637.0,538559.0744,531.0554661,0.8042712382,0.1274588227,241523282.7,37.19237547,4343975871.0,549,30.57651914,6628640091353,404615301,0,0,0,0,70.76249211,8.100379992,7.85442914,0.2083653224,290444.6307,8.039323946,190.5083345,8.461948551,45.71791262,12.67041174
China,2014,Geothermal,30593.33915,6622.493755,202689133.5,641404.9886,161.4061528,0.2164526312,0.05275966956,709182209.9,40.30543949,9277582598.0,927,9.850829442,133780927559317,1222270490,0,0,0,0,46.69068848,9.131114797,1.600183106,8.839077845,6996.287627,19.84748404,207.0512694,12.41084788,44.87321129,17.697569
France,2022,Hydro,82498.20341,28717.25807,5793471442.0,466517.9192,654.3736733,0.2405409621,0.08904231044,113513819.6,62.18486423,2014819264.0,797,93.05475937,124060843186900,1166339226,1,1,1,1,63.11140211,4.666130314,8.29876264,0.735653279,922885.2698,19.06092955,289.2980268,10.45527966,34.19816598,9.454457622
India,2017,Solar,12742.51918,25126.42616,9867509071.0,675010.258,884.0742243,0.7971530213,0.1882079893,750761204.3,64.61660599,4926116361.0,58,95.27036247,121104274052494,1246840737,0,1,0,0,76.03810426,0.001425310567,9.8393494,0.1569614413,706841.5416,-6.760626716,281.083043,2.02156403,12.5092925,20.20277329
France,2019,Geothermal,52851.69163,11771.19161,7336958423.0,386930.9211,258.9556884,0.2327983298,0.3246252492,188495029.0,79.78479318,8223728638.0,109,69.42134801,38160923079332,3322986,0,1,1,0,64.54479387,0.8851709638,1.398323295,6.640587573,72018.31856,36.55838917,210.2630812,14.6442181,46.69297604,58.9339104
Canada,2001,Geothermal,5567.897403,22212.56507,3902342296.0,603803.2691,342.8004123,0.8189695644,0.1130707218,537061827.6,20.06835119,2110537029.0,968,10.89047008,46249653909960,811434934,1,0,1,1,90.8645715,8.194629814,0.4494121041,4.184280665,684411.4958,39.72048088,222.2509847,4.496618779,63.56090046,33.73575371
Germany,2014,Geothermal,84190.77386,1922.520305,1026706762.0,979177.7752,523.4281233,0.3568339805,0.1114594845,545559506.9,65.71718031,6138150792.0,426,57.42452966,134857828569400,808779901,1,0,0,1,63.8080141,8.528231958,4.304562778,2.215884795,209361.4729,38.46620933,203.2560769,9.687865632,43.48969381,51.47909552
UK,2014,Solar,63007.02151140156,22135.26538080885,3762076184.10675,621884.6818227418,130.71841298016597,0.497996366013157,0.2189422884055195,700487172.2129798,54.89170972662546,1017666450.1854832,385,54.62400827486146,53327493864372,1064345300,1,0,1,1,58.520523325504456,7.388126768063989,6.297949290121299,3.2332399092925823,547690.9659256922,23.995985198723595,167.5021485029382,8.435800797987419,87.96214277613856,98.24086730442914
Russia,2003,Wind,53855.07701,38166.80076,3214713319.0,395146.0683,690.1634558,0.9616878963,0.4085331687,866935775.7,28.30386196,4400528716.0,59,70.27057557,66566139380556,836835009,1,1,1,0,40.93173763,9.219097015,8.256715227,6.736487031,823441.6711,-0.8145048164,290.5837719,5.150869784,32.5793989,3.029620041
Brazil,2004,Biomass,58619.14442,31510.50123,452460659.8,716784.8243,341.3023892,0.3006401425,0.4637784844,862812284.8,23.27895234,6845815425.0,579,66.02397683,102372238116695,1102326753,1,0,0,1,13.57157599,3.818933116,7.154972412,3.33456975,970545.5225,29.61477993,194.6907842,4.215705072,88.57711165,63.59514167
France,2007,Geothermal,61453.18301,37057.33409,1507114317.0,378848.4513,54.9794501,0.1704528042,0.3002330806,671034410.7,43.54944443,5890097980.0,652,16.33347538,85881748480515,862419117,0,1,1,0,8.841300006,2.649125969,1.000909417,0.5384289786,85092.45976,-4.213869596,297.4524786,9.026871103,42.80854314,79.16664927
Brazil,2002,Wind,7848.323007,35570.68503,9938619520.0,59701.93895,450.6242286,0.1326064276,0.08152533795,597624247.8,5.993170183,691345090.8,521,33.16318211,21873045310997,905031936,0,0,0,0,77.56309072,9.026329919,7.541427758,2.60090047,196744.2416,4.423147093,289.3290954,13.91216276,25.17618137,16.72315499
Canada,2007,Geothermal,7621.974988,10310.21085,8834862577.0,454421.3361,106.6647023,0.374087135,0.2715499579,157900331.5,57.61102768,5971856440.0,80,3.185717443,34213613640702,860358190,1,1,1,1,91.36549623,7.487009213,2.366960436,2.983810491,37270.4614,39.38509876,294.0880075,4.032193462,84.25930152,6.139016811
Japan,2004,Solar,94893.71987,40696.33724,8921081808.0,846959.4689,845.2220936,0.8000768957,0.1357064372,532274323.2,57.57370008,7486055079.0,134,79.29263961,43886311573286,984355935,0,0,1,1,83.37194654,4.971058634,2.554779868,7.131601522,946930.5187,8.64907584,232.4493127,12.90389585,98.41374437,13.09296239
China,2011,Geothermal,71410.18796,34825.77262,8457553920.0,332747.476,468.4648615,0.3381317147,0.2777915521,204230302.6,69.9361843,8466260135.0,812,83.11172172,53343300396610,1041795774,1,0,1,1,67.34567549,7.081414742,9.922539348,2.404217329,915389.8387,4.051095615,195.6221355,0.9976993815,86.52116615,79.67255694
Australia,2001,Solar,92780.04356,27439.94361,2811582489.0,710755.5635,459.0673744,0.8574710861,0.1097136942,975057907.3,1.717263477,5844887407.0,635,13.88066659,119228093475545,416119951,1,0,1,0,26.47609374,9.427723136,3.661828359,7.005389348,480521.6337,-5.367522069,124.6037062,2.506416367,68.14771259,16.40707922
Japan,2009,Solar,59636.45065,24106.96747,4187155945.0,194707.9123,982.5320939,0.3418316762,0.3309387276,701488086.4,63.78418316,9377520512.0,576,56.54342086,164396690999958,1168790758,0,1,0,1,36.89245956,8.878591803,2.390362135,5.974229222,578770.7955,18.96921895,238.22367,10.39424364,58.18620679,56.00516774
UK,2013,Biomass,51587.58248848762,389.9711300544642,4649206329.636008,545503.9886981036,682.5523720659336,0.5990483601738461,0.094314048288998,744679048.7394682,61.53972099704714,342200373.19841254,210,41.84770831092794,100768026389601,500483835,1,1,1,0,5.475958017488402,2.2876889144076507,8.437268952963237,4.673302564137934,120583.8990660724,8.770088466166452,281.4208097478107,0.9118780491116684,71.86885578827528,99.44571329179752
Japan,2008,Geothermal,65760.56184,37291.10858,1343480696.0,825673.3908,803.459992,0.5821537197,0.3576220136,817728037.8,10.00621716,9475939184.0,647,94.74730208,5273229227131,645467382,1,0,1,0,8.045611834,7.976587908,1.467710657,9.830709491,236424.7467,24.17618376,173.4673248,8.634784181,65.95177216,5.420115143
Germany,2007,Geothermal,41750.24606,22838.65819,2820561081.0,260175.2093,567.2117674,0.7008505505,0.3273097232,801193438.6,23.30870835,8486965695.0,138,99.99883765,158794785939981,1360564146,1,0,1,1,92.12516202,6.845028126,5.498540686,9.633137603,607610.8784,3.69016972,204.6580312,0.4857737458,27.69294568,43.54368003
Japan,2023,Hydro,14777.08888,28986.54224,1316801465.0,240448.872,277.7125953,0.7066929217,0.06896504506,596615351.3,2.37670075,3940056953.0,241,47.65621353,112776458569605,898948417,0,1,0,1,98.74809674,5.25428805,5.657906037,6.67569675,991128.8351,6.013800952,221.8286339,3.450994392,50.11860133,64.39067133
Brazil,2007,Wind,90232.99534595622,24377.144737044615,2584292318.623166,662721.6665153744,508.54476615940655,0.696595043875691,0.0514544717724404,821893837.170351,88.60215035784765,1847743120.138299,819,23.192166881208397,187428885910941,734730838,1,1,0,0,67.22543415803983,8.81721234169737,6.181680496544097,8.154571971496214,979098.0567558476,33.08383818822747,133.9134197425244,10.34046103754831,49.508228019531664,75.91428553249435
France,2020,Wind,50361.42851,29293.25066,7700114467.0,726487.3486,92.69556863,0.6907350382,0.3300542464,536846165.0,48.90915653,7856083898.0,242,78.76478472,47292515871672,885000741,0,0,0,1,90.77309137,7.669376172,0.6597457601,9.005034144,298153.5308,-4.176403905,248.9636567,13.01334018,40.56702271,21.29054734
Canada,2004,Wind,17465.24465,47051.21765,3800845362.0,447319.8635,541.0340552,0.9217806731,0.08752661275,284601614.3,55.33497145,3075578522.0,333,92.37329651,100572267024971,786181867,0,0,1,0,93.1630769,1.931053819,1.975903508,6.429116079,450622.1167,-4.706082529,276.8325746,5.768570827,94.74483898,33.2066448
Germany,2006,Wind,48853.1478,20896.54386,2600842137.0,933903.3475,544.0996245,0.6388294359,0.469027335,505490775.9,30.36729816,3904094761.0,909,0.1735624184,196669289545631,916723737,1,0,0,1,24.42099517,6.537787038,5.106780714,0.1080534873,92107.68,20.18610771,219.992227,0.7781605464,15.67081501,59.1765923
India,2013,Biomass,96723.30856,13109.74216,3484326563.0,167103.7673,313.0470246,0.772917022,0.3615406789,869337680.7,66.93746929,9777223014.0,965,27.45767769,43004867628855,691879154,0,1,0,1,71.25458857,9.833543954,4.600886015,6.017742321,178003.6925,36.87392879,273.9918936,9.457687031,42.07464511,26.52197235
Brazil,2013,Solar,53435.77855,47187.32728,6427379208.0,808240.9785,824.4250707,0.005617928118,0.3431228698,436247023.0,16.12014686,4106423629.0,281,7.972378346,174081268673090,422249594,0,1,0,0,64.27158632,3.520470803,8.245686418,3.161483702,135657.6521,28.78420295,121.5768123,12.69108427,47.33466899,3.206341741
France,2006,Wind,71351.05121,43880.02878,507867331.7,765262.8057,519.4669832,0.02134629758,0.494425679,113169692.9,75.95037381,6597947082.0,984,9.423096435,115371670089893,773372576,1,0,0,1,58.67534558,2.162652306,0.6364525587,6.877301056,616417.5521,-7.736803287,226.307043,7.922993981,63.75270647,99.61706522
China,2005,Hydro,50630.37393,20030.52716,6426703701.0,1280.468631,900.9261279,0.6698818919,0.4961294021,262774016.8,37.69173127,8847285988.0,573,10.26944623,117991485475378,840969254,1,0,0,1,3.082773426,5.247518145,7.466016205,3.289237782,306390.9785,29.91579675,236.7597709,4.029216266,12.0380973,49.6794618
France,2018,Biomass,30186.2059,26788.497,2628409973.0,626901.7098,765.6638336,0.5547405342,0.404576338,760783215.1,58.34044761,621004643.4,669,36.75512729,52501417444013,1310485258,1,0,1,1,43.82152479,9.559711266,2.290558363,2.024985538,838204.7426,37.2265788,216.0990116,3.127870022,9.752521935,3.695987321
Germany,2000,Hydro,4558.99344,3063.618661,5487095155.0,989142.0627,255.8881518,0.7297382623,0.07907457177,115154847.2,1.616042446,5011276872.0,783,60.37030804,128969005247407,362159540,1,1,0,0,34.7594649,5.746983055,8.811791479,3.522146906,693137.5067,6.912112216,245.8213804,12.28187848,91.78172326,82.552439
China,2021,Geothermal,88277.51258,34023.28003,3132899101.0,757485.81,156.7781949,0.04291283236,0.3960286152,295401472.5,60.69961343,5985672243.0,138,66.7765944,9617529781522,12120256,0,0,0,0,25.24899168,7.445483246,9.175702639,4.793175871,775242.6864,16.39600527,217.1006366,13.29632776,0.6827817555,46.88844848
Germany,2023,Biomass,2074.031285,17252.05919,1384651966.0,970350.7399,191.1297023,0.4145621002,0.2431146966,50618974.61,27.75797613,9306932105.0,964,70.26251569,191313214226990,1076444320,0,1,0,0,70.90991061,2.517354021,2.270582533,1.369435493,294564.6524,6.190169289,100.4899274,7.573995013,33.07288089,42.0509519
Brazil,2015,Hydro,33659.60822,47839.30709,5758900689.0,459459.2097,12.374954,0.1737968258,0.05573486464,929769798.5,19.36352393,4007713274.0,774,3.042231566,191048001320397,387225209,1,0,1,0,42.63099785,8.786409078,1.915828753,6.064798394,389927.1448,31.22382958,185.4713198,2.18147592,71.83781089,41.12343231
Russia,2016,Solar,59306.38113,11976.17728,9167034651.0,180459.4086,836.2599846,0.2458364342,0.275962238,481149605.6,62.7133185,9995016633.0,257,88.37090273,92578106444255,529281325,1,1,0,1,31.51134881,3.075420911,5.16507888,8.450853141,630607.5365,38.7094385,244.3335667,6.078123709,85.58443811,7.591530907
France,2008,Biomass,22596.489799091283,4497.051245701414,935355047.7825606,4846.278118546967,960.0984842961872,0.3778487601186406,0.1031672942502628,178969411.39094153,15.048972547744988,5815995377.453013,87,22.933388924477818,179370890760610,632139277,1,0,1,0,4.811533550886516,7.29802010504063,8.838319162474175,7.435178982063357,160890.96896480155,4.380251757941926,115.30228811721372,6.9498457436999255,50.61874218210723,19.03675569277523
France,2006,Solar,20951.50556,44094.28493,5525934411.0,434195.8809,381.1073576,0.2063592313,0.1207165703,671042089.7,30.89132323,279598902.6,734,70.19601546,131777545265879,752906620,0,0,0,1,20.60058254,7.378763912,6.803802858,5.088408718,759966.216,15.61705051,232.347509,14.77343074,39.29054323,61.71799238
USA,2019,Biomass,51323.51586,43975.8268,7170606711.0,68459.26223,993.9834072,0.990806349,0.4714050992,929976397.3,13.00770115,5947057152.0,289,32.7397068,25602304887638,204163270,0,0,0,0,59.99644644,2.730705481,6.014241721,7.516293637,550190.5379,-9.631221772,188.9837796,10.47029708,61.05137126,2.441138678
Canada,2019,Hydro,74974.19258,35089.43707,6179536853.0,296263.9705,503.4017498,0.5184067103,0.0651341981,551491838.2,2.547248698,4280543011.0,627,75.79481095,60510655409997,534124240,1,1,1,0,20.43151969,5.497355419,2.011488639,5.376817993,467546.8226,11.17669889,294.0191858,4.994343084,85.50229122,60.03731796
China,2016,Wind,24747.05441,32450.42096,1033631547.0,702611.9994,681.3988545,0.9106565406,0.4705931922,990217077.2,47.34364022,5192534134.0,807,31.29721912,141546502528817,29461393,1,0,1,0,71.73983102,8.986147857,0.2604833606,0.1465221404,16251.52265,16.74558659,250.638688,11.85922781,45.95796813,94.32018901
India,2008,Biomass,75510.63154,22708.45922,6814774512.0,164489.0914,551.3796393,0.6499343747,0.4154860978,748347026.8,98.17855399,1235713708.0,461,7.401330022,139862146416083,984431361,0,1,0,0,67.55385768,8.791142512,4.044281015,7.015405152,689394.5748,30.7268241,271.3001386,10.88320166,7.769412749,17.82347765
Russia,2023,Biomass,18404.35684,37963.51052,7805286964.0,649008.9797,988.4714166,0.5571008086,0.2882132132,368023955.3,30.41945158,82614496.35,761,5.831944602,33237400658116,11745646,1,0,1,0,51.68292556,6.431999956,3.717744459,1.35542407,235884.0653,30.84567,154.4472099,10.02274264,28.69364892,35.37446043
France,2013,Wind,20080.09251028957,31450.3945656561,7055912689.500905,424711.17589582613,349.60311110001663,0.7648908251958031,0.2156707152985278,505720693.59076834,5.82662660922475,8639670458.57046,13,16.239492561476908,143702843969178,613081078,1,1,0,1,19.410603204558395,3.352816295290305,1.7332604635520044,6.290046717007484,497293.4547151327,9.088561676944238,139.7595261634723,5.5454427459824664,26.873844871118223,93.13870834910873
Germany,2007,Wind,39591.65996,48658.53056,3201391507.0,190266.4346,853.5949852,0.3702165951,0.2772955352,464631960.3,91.10140628,6099483682.0,499,40.46158887,123220884025967,652212112,1,0,0,1,3.110742814,1.538202347,1.612020868,5.53532872,970463.5608,-8.59472904,236.4531654,13.46435575,76.01858272,97.77103402
Japan,2007,Geothermal,53042.30333199045,3449.3080403479134,1240170098.5727124,558224.3057381695,443.04061456157297,0.9717668297669118,0.2746054997796959,255399032.48555195,43.47536716808551,1129059361.6985228,983,18.593789529795018,74335860706256,922987907,1,1,1,0,67.29497533166776,9.09040773451341,6.932617501526815,1.3290465839127277,506829.13876449584,2.791485312618894,154.70720396456542,6.884456583709992,9.818274170842322,47.985084334740925
